pays;libelleVille;codePostal;codeInsee
2A;Quenza;20122;20254
2A;Sainte-Lucie-de-Tallano;20112;20308
2A;Sampolo;20134;20268
2A;San-Gavino-di-Carbini;20170;20300
2A;Santa-Maria-Figaniella;20143;20310
2A;Santa-Maria-Siché;20190;20312
2A;Sari-Solenzara;20145;20269
2A;Sartène;20100;20272
2A;Serra-di-Ferro;20140;20276
2A;Serra-di-Scopamène;20127;20278
2A;Sollacaro;20140;20284
2A;Sorbollano;20152;20285
2A;Sotta;20146;20288
2A;Tasso;20134;20322
2A;Tolla;20117;20326
2A;Urbalacone;20128;20331
2A;Viggianello;20110;20349
2A;Zérubia;20116;20357
2A;Zévaco;20173;20358
2A;Zicavo;20132;20359
2A;Zigliara;20190;20360
2A;Zonza;20124;20362
2A;Zoza;20112;20363
2B;Aghione;20270;20002
2B;Aiti;20244;20003
2B;Alando;20212;20005
2B;Albertacce;20224;20007
2B;Aléria;20270;20009
2B;Algajola;20220;20010
2B;Altiani;20251;20012
2B;Alzi;20212;20013
2B;Ampriani;20272;20015
2B;Antisanti;20270;20016
2B;Aregno;20220;20020
2B;Asco;20276;20023
2B;Avapessa;20225;20025
2B;Belgodère;20226;20034
2B;Bigorno;20252;20036
2B;Bisinchi;20235;20039
2B;Bustanico;20212;20045
2B;Calacuccia;20224;20047
2B;Calenzana;20214;20049
2B;Calvi;20260;20050
2B;Cambia;20244;20051
2B;Campana;20229;20052
2B;Campi;20270;20053
2B;Campile;20290;20054
2B;Campitello;20252;20055
2B;Canale-di-Verde;20230;20057
2B;Canavaggia;20235;20059
2B;Carcheto-Brustico;20229;20063
2B;Carpineto;20229;20067
2B;Carticasi;20244;20068
2B;Casabianca;20237;20069
2B;Casalta;20215;20072
2B;Casamaccioli;20224;20073
2B;Casanova;20250;20074
2B;Casevecchie;20270;20075
2B;Castellare-di-Casinca;20213;20077
2B;Castellare-di-Mercurio;20212;20078
2B;Castello-di-Rostino;20235;20079
2B;Castifao;20218;20080
2B;Castiglione;20218;20081
2B;Castineta;20218;20082
2B;Castirla;20236;20083
2B;Cateri;20225;20084
2B;Cervione;20221;20087
2B;Chiatra;20230;20088
2B;Chisa;20240;20366
2B;Corbara;20220;20093
2B;Corscia;20224;20095
2B;Corte;20250;20096
2B;Costa;20226;20097
2B;Croce;20237;20101
2B;Crocicchia;20290;20102
2B;Erbajolo;20212;20105
2B;Erone;20244;20106
2B;Favalello;20212;20110
2B;Felce;20234;20111
2B;Feliceto;20225;20112
2B;Ficaja;20237;20113
2B;Focicchia;20212;20116
2B;Galéria;20245;20121
2B;Gavignano;20218;20122
2B;Ghisonaccia;20240;20123
2B;Ghisoni;20227;20124
2B;Giocatojo;20237;20125
2B;Giuncaggio;20251;20126
2B;Isolaccio-di-Fiumorbo;20243;20135
2B;Lano;20244;20137
2B;La Porta;20237;20246
2B;Lavatoggio;20225;20138
2B;Lento;20252;20140
2B;L'Ile-Rousse;20220;20134
2B;Linguizzetta;20230;20143
2B;Loreto-di-Casinca;20215;20145
2B;Lozzi;20224;20147
2B;Lugo-di-Nazza;20240;20149
2B;Lumio;20260;20150
2B;Manso;20245;20153
2B;Matra;20270;20155
2B;Mausoléo;20259;20156
2B;Mazzola;20212;20157
2B;Moïta;20270;20161
2B;Moltifao;20218;20162
2B;Monacia-d'Orezza;20229;20164
2B;Moncale;20214;20165
2B;Monte;20290;20166
2B;Montegrosso;20214;20167
2B;Monticello;20220;20168
2B;Morosaglia;20218;20169
2B;Muracciole;20219;20171
2B;Muro;20225;20173
2B;Nessa;20225;20175
2B;Nocario;20229;20176
2B;Noceta;20219;20177
2B;Novale;20234;20179
2B;Novella;20211;20180
2B;Occhiatana;20226;20182
2B;Olmi-Cappella;20259;20190
2B;Olmo;20290;20192
2B;Omessa;20236;20193
2B;Ortale;20234;20194
2B;Ortiporio;20290;20195
2B;Palasca;20226;20199
2B;Pancheraccia;20251;20201
2B;Parata;20229;20202
2B;Penta-Acquatella;20290;20206
2B;Penta-di-Casinca;20213;20207
2B;Perelli;20234;20208
2B;Pero-Casevecchie;20230;20210
2B;Pianello;20272;20213
2B;Piano;20215;20214
2B;Piazzali;20234;20216
2B;Piazzole;20229;20217
2B;Piedicorte-di-Gaggio;20251;20218
2B;Piedicroce;20229;20219
2B;Piedigriggio;20218;20220
2B;Piedipartino;20229;20221
2B;Pie-d'Orezza;20229;20222
2B;Pietra-di-Verde;20230;20225
2B;Pietraserena;20251;20226
2B;Pietricaggio;20234;20227
2B;Pietroso;20242;20229
2B;Pigna;20220;20231
2B;Piobetta;20234;20234
2B;Pioggiola;20259;20235
2B;Poggio-di-Nazza;20240;20236
2B;Poggio-di-Venaco;20250;20238
2B;Poggio-Marinaccio;20237;20241
2B;Poggio-Mezzana;20230;20242
2B;Polveroso;20229;20243
2B;Popolasca;20218;20244
2B;Porri;20215;20245
2B;Prato-di-Giovellina;20218;20248
2B;Prunelli-di-Casacconi;20290;20250
2B;Prunelli-di-Fiumorbo;20243;20251
2B;Pruno;20264;20252
2B;Quercitello;20237;20255
2B;Rapaggio;20229;20256
2B;Riventosa;20250;20260
2B;Rospigliani;20219;20263
2B;Rusio;20244;20264
2B;Saliceto;20218;20267
2B;San-Damiano;20264;20297
2B;San-Gavino-d'Ampugnani;20264;20299
2B;San-Gavino-di-Fiumorbo;20243;20365
2B;San-Giovanni-di-Moriani;20230;20302
2B;San-Giuliano;20230;20303
2B;San-Lorenzo;20244;20304
2B;San-Nicolao;20230;20313
2B;Santa-Lucia-di-Mercurio;20250;20306
2B;Santa-Lucia-di-Moriani;20230;20307
2B;Santa-Maria-Poggio;20221;20311
2B;Sant'Andréa-di-Bozio;20212;20292
2B;Sant'Andréa-di-Cotone;20221;20293
2B;Sant'Antonino;20220;20296
2B;Santa-Reparata-di-Balagna;20220;20316
2B;Santa-Reparata-di-Moriani;20230;20317
2B;Santo-Pietro-di-Venaco;20250;20315
2B;Scata;20264;20273
2B;Scolca;20290;20274
2B;Sermano;20212;20275
2B;Serra-di-Fiumorbo;20243;20277
2B;Silvareccio;20215;20280
2B;Solaro;20240;20283
2B;Sorbo-Ocagnano;20213;20286
2B;Soveria;20250;20289
2B;Speloncato;20226;20290
2B;Stazzona;20229;20291
2B;Taglio-Isolaccio;20230;20318
2B;Talasani;20230;20319
2B;Tallone;20270;20320
2B;Tarrano;20234;20321
2B;Tox;20270;20328
2B;Tralonca;20250;20329
2B;Valle-d'Alesani;20234;20334
2B;Valle-di-Campoloro;20221;20335
2B;Valle-di-Rostino;20235;20337
2B;Valle-d'Orezza;20229;20338
2B;Vallica;20259;20339
2B;Velone-Orneto;20230;20340
2B;Venaco;20231;20341
2B;Ventiseri;20240;20342
2B;Venzolasca;20215;20343
2B;Verdèse;20229;20344
2B;Vescovato;20215;20346
2B;Vezzani;20242;20347
2B;Ville-di-Paraso;20279;20352
2B;Vivario;20219;20354
2B;Volpajola;20290;20355
2B;Zalana;20272;20356
2B;Zilia;20214;20361
2B;Zuani;20272;20364
02;Agnicourt-et-Séchelles;2340;2004
02;Aisonville-et-Bernoville;2110;2006
02;Any-Martin-Rieux;2500;2020
02;Aubenton;2500;2031
02;Audigny;2120;2035
02;Autremencourt;2250;2039
02;Autreppes;2580;2040
02;Bancigny;2140;2044
02;Barzy-en-Thiérache;2170;2050
02;Beaumé;2500;2055
02;Becquigny;2110;2061
02;Bergues-sur-Sambre;2450;2067
02;Berlancourt;2250;2068
02;Bernot;2120;2070
02;Besmont;2500;2079
02;Bohain-en-Vermandois;2110;2095
02;Bosmont-sur-Serre;2250;2101
02;Boué;2450;2103
02;Brancourt-le-Grand;2110;2112
02;Braye-en-Thiérache;2140;2116
02;Bucilly;2500;2130
02;Buire;2500;2134
02;Buironfosse;2620;2135
02;Burelles;2140;2136
02;Châtillon-lès-Sons;2270;2169
02;Chevennes;2250;2182
02;Chevresis-Monceau;2270;2184
02;Chigny;2120;2188
02;Cilly;2250;2194
02;Clairfontaine;2260;2197
02;Coingt;2360;2204
02;Colonfay;2120;2206
02;Croix-Fonsommes;2110;2240
02;Crupilly;2120;2244
02;Cuirieux;2350;2248
02;Dorengt;2450;2269
02;Effry;2500;2275
02;Englancourt;2260;2276
02;Eparcy;2500;2278
02;Erlon;2250;2283
02;Erloy;2260;2284
02;Esquéhéries;2170;2286
02;Etaves-et-Bocquiaux;2110;2293
02;Etréaupont;2580;2295
02;Etreux;2510;2298
02;Fesmy-le-Sart;2450;2308
02;Flavigny-le-Grand-et-Beaurain;2120;2313
02;Fontaine-lès-Vervins;2140;2321
02;Fontaine-Uterte;2110;2323
02;Fontenelle;2170;2324
02;Franqueville;2140;2331
02;Fresnoy-le-Grand;2230;2334
02;Froidestrées;2260;2337
02;Froidmont-Cohartille;2270;2338
02;Gercy;2140;2341
02;Gergny;2260;2342
02;Grandlup-et-Fay;2350;2353
02;Grand-Verly;2120;2783
02;Gronard;2140;2357
02;Grougis;2110;2358
02;Guise;2120;2361
02;Hannapes;2510;2366
02;Harcigny;2140;2369
02;Hary;2140;2373
02;Hauteville;2120;2376
02;Haution;2140;2377
02;Hirson;2500;2381
02;Houry;2140;2384
02;Housset;2250;2385
02;Iron;2510;2386
02;Iviers;2360;2388
02;Jeantes;2140;2391
02;La Bouteille;2140;2109
02;La Capelle;2260;2141
02;La Ferté-Chevresis;2270;2306
02;La Flamengrie;2260;2312
02;La Hérie;2500;2378
02;Laigny;2140;2401
02;Landifay-et-Bertaignemont;2120;2403
02;Landouzy-la-Cour;2140;2404
02;Landouzy-la-Ville;2140;2405
02;La Neuville-Bosmont;2250;2545
02;La Neuville-Housset;2250;2547
02;La Neuville-lès-Dorengt;2450;2548
02;La Vallée-au-Blé;2140;2759
02;La Vallée-Mulâtre;2110;2760
02;Lavaqueresse;2450;2414
02;Le Hérie-la-Viéville;2120;2379
02;Lemé;2140;2416
02;Le Nouvion-en-Thiérache;2170;2558
02;Lerzy;2260;2418
02;Leschelles;2170;2419
02;Le Sourd;2140;2731
02;Lesquielles-Saint-Germain;2120;2422
02;Leuze;2500;2425
02;Logny-lès-Aubenton;2500;2435
02;Lugny;2140;2444
02;Luzoir;2500;2445
02;Macquigny;2120;2450
02;Malzy;2120;2455
02;Marcy-sous-Marle;2250;2460
02;Marfontaine;2140;2463
02;Marle;2250;2468
02;Marly-Gomont;2120;2469
02;Martigny;2500;2470
02;Mennevret;2630;2476
02;Molain;2110;2488
02;Monceau-le-Neuf-et-Faucouzy;2270;2491
02;Monceau-le-Waast;2840;2493
02;Monceau-sur-Oise;2120;2494
02;Mondrepuis;2500;2495
02;Montbrehain;2110;2500
02;Mont-d'Origny;2390;2503
02;Montigny-en-Arrouaise;2110;2511
02;Montigny-le-Franc;2250;2513
02;Montigny-sous-Marle;2250;2516
02;Mont-Saint-Jean;2360;2522
02;Nampcelles-la-Cour;2140;2535
02;Neuve-Maison;2500;2544
02;Neuvillette;2390;2552
02;Noyales;2120;2563
02;Ohis;2500;2567
02;Oisy;2450;2569
02;Origny-en-Thiérache;2550;2574
02;Origny-Sainte-Benoite;2390;2575
02;Papleux;2260;2584
02;Parpeville;2240;2592
02;Petit-Verly;2630;2784
02;Pierrepont;2350;2600
02;Pleine-Selve;2240;2605
02;Plomion;2140;2608
02;Prémont;2110;2618
02;Prisces;2140;2623
02;Proisy;2120;2624
02;Proix;2120;2625
02;Puisieux-et-Clanlieu;2120;2629
02;Ramicourt;2110;2635
02;Regny;2240;2636
02;Renansart;2240;2640
02;Ribeauville;2110;2647
02;Ribemont;2240;2648
02;Rocquigny;2260;2650
02;Rogny;2140;2652
02;Romery;2120;2654
02;Rougeries;2140;2657
02;Sains-Richaumont;2120;2668
02;Saint-Algis;2260;2670
02;Saint-Clément;2360;2674
02;Saint-Gobert;2140;2681
02;Saint-Martin-Rivière;2110;2683
02;Saint-Michel;2830;2684
02;Saint-Pierre-lès-Franqueville;2140;2688
02;Saint-Pierremont;2250;2689
02;Seboncourt;2110;2703
02;Serain;2110;2709
02;Séry-lès-Mézières;2240;2717
02;Sissy;2240;2721
02;Sommeron;2260;2725
02;Sons-et-Ronchères;2270;2727
02;Sorbais;2580;2728
02;Surfontaine;2240;2732
02;Tavaux-et-Pontséricourt;2250;2737
02;Thenailles;2140;2740
02;Thenelles;2390;2741
02;Thiernu;2250;2742
02;Toulis-et-Attencourt;2250;2745
02;Tupigny;2120;2753
02;Vadencourt;2120;2757
02;Vaux-Andigny;2110;2769
02;Vénérolles;2510;2779
02;Vervins;2140;2789
02;Vesles-et-Caumont;2350;2790
02;Villers-le-Sec;2240;2813
02;Villers-lès-Guise;2120;2814
02;Voharies;2140;2823
02;Voulpaix;2140;2826
02;Voyenne;2250;2827
02;Wassigny;2630;2830
02;Watigny;2830;2831
02;Wiège-Faty;2120;2832
02;Wimy;2500;2833
02;Abbécourt;2300;2001
02;Ambleny;2290;2011
02;Amigny-Rouy;2700;2014
02;Audignicourt;2300;2034
02;Autreville;2300;2041
02;Bagneux;2290;2043
02;Barisis;2700;2049
02;Beaumont-en-Beine;2300;2056
02;Beautor;2800;2059
02;Belleu;2200;2064
02;Berny-Rivière;2290;2071
02;Berzy-le-Sec;2200;2077
02;Besmé;2300;2078
02;Béthancourt-en-Vaux;2300;2081
02;Bichancourt;2300;2086
02;Bieuxy;2290;2087
02;Billy-sur-Aisne;2200;2089
02;Blérancourt;2300;2093
02;Bourguignon-sous-Coucy;2300;2107
02;Caillouël-Crépigny;2300;2139
02;Camelin;2300;2140
02;Caumont;2300;2145
02;Champs;2670;2159
02;Chauny;2300;2173
02;Chavigny;2880;2175
02;Coeuvres-et-Valsery;2600;2201
02;Commenchon;2300;2207
02;Condren;2700;2212
02;Coucy-la-Ville;2380;2219
02;Coucy-le-Château-Auffrique;2380;2217
02;Courmelles;2200;2226
02;Crécy-au-Mont;2380;2236
02;Crouy;2880;2243
02;Cuffies;2880;2245
02;Cuisy-en-Almont;2200;2253
02;Cutry;2600;2254
02;Dommiers;2600;2267
02;Epagny;2290;2277
02;Folembray;2670;2318
02;Fontenoy;2290;2326
02;Fresnes;2380;2333
02;Frières-Faillouël;2700;2336
02;Guivry;2300;2362
02;Guny;2300;2363
02;Jumencourt;2380;2395
02;Juvigny;2880;2398
02;Landricourt;2380;2406
02;La Neuville-en-Beine;2300;2546
02;Laversine;2600;2415
02;Leuilly-sous-Coucy;2380;2423
02;Leury;2880;2424
02;Liez;2700;2431
02;Manicamp;2300;2456
02;Marest-Dampcourt;2300;2461
02;Mennessis;2700;2474
02;Mercin-et-Vaux;2200;2477
02;Missy-aux-Bois;2200;2485
02;Montigny-Lengrain;2290;2514
02;Morsain;2290;2527
02;Mortefontaine;2600;2528
02;Neuflieux;2300;2542
02;Nouvron-Vingré;2290;2562
02;Noyant-et-Aconin;2200;2564
02;Ognes;2300;2566
02;Osly-Courtil;2290;2576
02;Pasly;2200;2593
02;Pernant;2200;2598
02;Pierremande;2300;2599
02;Ploisy;2200;2607
02;Pommiers;2200;2610
02;Pont-Saint-Mard;2380;2616
02;Quierzy;2300;2631
02;Quincy-Basse;2380;2632
02;Ressons-le-Long;2290;2643
02;Saconin-et-Breuil;2200;2667
02;Saint-Aubin;2300;2671
02;Saint-Bandry;2290;2672
02;Saint-Christophe-à-Berry;2290;2673
02;Saint-Paul-aux-Bois;2300;2686
02;Saint-Pierre-Aigle;2600;2687
02;Selens;2300;2704
02;Septmonts;2200;2706
02;Septvaux;2410;2707
02;Sinceny;2300;2719
02;Soissons;2200;2722
02;Tartiers;2290;2736
02;Tergnier;2700;2738
02;Trosly-Loire;2300;2750
02;Ugny-le-Gay;2300;2754
02;Vassens;2290;2762
02;Vauxbuin;2200;2770
02;Vauxrezis;2200;2767
02;Venizel;2200;2780
02;Verneuil-sous-Coucy;2380;2786
02;Vézaponin;2290;2793
02;Vic-sur-Aisne;2290;2795
02;Villeneuve-Saint-Germain;2200;2805
02;Villequier-Aumont;2300;2807
02;Viry-Noureuil;2300;2820
02;Acy;2200;2003
02;Aizy-Jouy;2370;2008
02;Allemant;2320;2010
02;Ambrief;2200;2012
02;Ancienville;2600;2015
02;Arcy-Sainte-Restitue;2130;2022
02;Armentières-sur-Ourcq;2210;2023
02;Artonges;2330;2026
02;Augy;2220;2036
02;Azy-sur-Marne;2400;2042
02;Barzy-sur-Marne;2850;2051
02;Baulne-en-Brie;2330;2053
02;Bazoches-sur-Vesles;2220;2054
02;Belleau;2400;2062
02;Beugneux;2210;2082
02;Beuvardes;2130;2083
02;Bézu-le-Guéry;2310;2084
02;Bézu-Saint-Germain;2400;2085
02;Billy-sur-Ourcq;2210;2090
02;Blanzy-lès-Fismes;2160;2091
02;Blesmes;2400;2094
02;Bonneil;2400;2098
02;Bonnesvalyn;2400;2099
02;Bouresches;2400;2105
02;Braine;2220;2110
02;Brasles;2400;2114
02;Braye;2880;2118
02;Brécy;2210;2119
02;Brenelle;2220;2120
02;Breny;2210;2121
02;Brumetz;2810;2125
02;Bruyères-sur-Fère;2130;2127
02;Bruys;2220;2129
02;Bucy-le-Long;2880;2131
02;Bussiares;2810;2137
02;Buzancy;2200;2138
02;Celles-lès-Condé;2330;2146
02;Celles-sur-Aisne;2370;2148
02;Cerseuil;2220;2152
02;Chacrise;2200;2154
02;Charly;2310;2163
02;Chartèves;2400;2166
02;Chassemy;2370;2167
02;Château-Thierry;2400;2168
02;Chaudun;2200;2172
02;Chavignon;2000;2174
02;Chavonne;2370;2176
02;Chéry-Chartreuve;2220;2179
02;Chézy-en-Orxois;2810;2185
02;Chézy-sur-Marne;2570;2186
02;Chierry;2400;2187
02;Chivres-Val;2880;2190
02;Chouy;2210;2192
02;Cierges;2130;2193
02;Ciry-Salsogne;2220;2195
02;Clamecy;2880;2198
02;Coincy;2210;2203
02;Condé-en-Brie;2330;2209
02;Condé-sur-Aisne;2370;2210
02;Connigis;2330;2213
02;Corcy;2600;2216
02;Coulonges-Cohan;2130;2220
02;Coupru;2310;2221
02;Courboin;2330;2223
02;Courcelles-sur-Vesles;2220;2224
02;Courchamps;2810;2225
02;Courmont;2130;2227
02;Courtemont-Varennes;2850;2228
02;Couvrelles;2220;2230
02;Coyolles;2600;2232
02;Cramaille;2130;2233
02;Crézancy;2650;2239
02;Crouttes-sur-Marne;2310;2242
02;Cuiry-Housse;2220;2249
02;Cys-la-Commune;2220;2255
02;Dammard;2470;2258
02;Dampleux;2600;2259
02;Dhuizel;2220;2263
02;Domptin;2310;2268
02;Dravegny;2130;2271
02;Droizy;2210;2272
02;Epaux-Bézu;2400;2279
02;Epieds;2400;2280
02;Essises;2570;2289
02;Essômes-sur-Marne;2400;2290
02;Etampes-sur-Marne;2400;2292
02;Etrépilly;2400;2297
02;Faverolles;2600;2302
02;Fère-en-Tardenois;2130;2305
02;Filain;2000;2311
02;Fleury;2600;2316
02;Fontenelle-en-Brie;2540;2325
02;Fossoy;2650;2328
02;Fresnes-en-Tardenois;2130;2332
02;Gandelu;2810;2339
02;Gland;2400;2347
02;Glennes;2160;2348
02;Goussancourt;2130;2351
02;Grand-Rozoy;2210;2665
02;Grisolles;2210;2356
02;Haramont;2600;2368
02;Hartennes-et-Taux;2210;2372
02;Hautevesnes;2810;2375
02;Jaulgonne;2850;2389
02;Jouaignes;2220;2393
02;La Celle-sous-Montmirail;2540;2147
02;La Chapelle-Monthodon;2330;2161
02;La Chapelle-sur-Chézy;2570;2162
02;La Croix-sur-Ourcq;2210;2241
02;La Ferté-Milon;2460;2307
02;Laffaux;2880;2400
02;Largny-sur-Automne;2600;2410
02;Latilly;2210;2411
02;Launoy;2210;2412
02;Le Charmel;2850;2164
02;L'Epine-aux-Bois;2540;2281
02;Le Plessier-Huleu;2210;2606
02;Lesges;2220;2421
02;Lhuys;2220;2427
02;Licy-Clignon;2810;2428
02;Limé;2220;2432
02;Longpont;2600;2438
02;Longueval-Barbonval;2160;2439
02;Louâtre;2600;2441
02;Loupeigne;2130;2442
02;Lucy-le-Bocage;2400;2443
02;Maast-et-Violaine;2220;2447
02;Macogny;2470;2449
02;Marchais-en-Brie;2540;2458
02;Mareuil-en-Dôle;2130;2462
02;Margival;2880;2464
02;Marigny-en-Orxois;2810;2465
02;Marizy-Sainte-Geneviève;2470;2466
02;Marizy-Saint-Mard;2470;2467
02;Merval;2160;2479
02;Mézy-Moulins;2650;2484
02;Missy-sur-Aisne;2880;2487
02;Monnes;2470;2496
02;Montfaucon;2540;2505
02;Montgobert;2600;2506
02;Montgru-Saint-Hilaire;2210;2507
02;Monthiers;2400;2509
02;Monthurel;2330;2510
02;Montigny-l'Allier;2810;2512
02;Montigny-lès-Condé;2330;2515
02;Montlevon;2330;2518
02;Mont-Notre-Dame;2220;2520
02;Montreuil-aux-Lions;2310;2521
02;Mont-Saint-Martin;2220;2523
02;Mont-Saint-Père;2400;2524
02;Muret-et-Crouttes;2210;2533
02;Nampteuil-sous-Muret;2200;2536
02;Nanteuil-la-Fosse;2880;2537
02;Nanteuil-Notre-Dame;2210;2538
02;Nesles-la-Montagne;2400;2540
02;Neuilly-Saint-Front;2470;2543
02;Neuville-sur-Margival;2880;2551
02;Nogentel;2400;2554
02;Nogent-l'Artaud;2310;2555
02;Noroy-sur-Ourcq;2600;2557
02;Oigny-en-Valois;2600;2568
02;Ostel;2370;2577
02;Oulchy-la-Ville;2210;2579
02;Oulchy-le-Château;2210;2580
02;Paars;2220;2581
02;Parcy-et-Tigny;2210;2585
02;Pargny-Filain;2000;2589
02;Pargny-la-Dhuys;2330;2590
02;Passy-en-Valois;2470;2594
02;Passy-sur-Marne;2850;2595
02;Pavant;2310;2596
02;Perles;2160;2597
02;Pont-Arcy;2160;2612
02;Presles-et-Boves;2370;2620
02;Priez;2470;2622
02;Puiseux-en-Retz;2600;2628
02;Quincy-sous-le-Mont;2220;2633
02;Retheuil;2600;2644
02;Reuilly-Sauvigny;2850;2645
02;Révillon;2160;2646
02;Rocourt-Saint-Martin;2210;2649
02;Romeny-sur-Marne;2310;2653
02;Ronchères;2130;2655
02;Rozet-Saint-Albin;2210;2662
02;Rozières-sur-Crise;2200;2663
02;Rozoy-Bellevalle;2540;2664
02;Saint-Agnan;2330;2669
02;Saint-Eugène;2330;2677
02;Saint-Gengoulph;2810;2679
02;Saint-Mard;2220;2682
02;Saint-Rémy-Blanzy;2210;2693
02;Saint-Thibaut;2220;2695
02;Sancy-les-Cheminots;2880;2698
02;Saponay;2130;2699
02;Saulchery;2310;2701
02;Serches;2220;2711
02;Sergy;2130;2712
02;Seringes-et-Nesles;2130;2713
02;Sermoise;2220;2714
02;Serval;2160;2715
02;Silly-la-Poterie;2460;2718
02;Sommelans;2470;2724
02;Soucy;2600;2729
02;Soupir;2160;2730
02;Taillefontaine;2600;2734
02;Tannières;2220;2735
02;Terny-Sorny;2880;2739
02;Torcy-en-Valois;2810;2744
02;Trélou-sur-Marne;2850;2748
02;Troësnes;2460;2749
02;Vailly-sur-Aisne;2370;2758
02;Vasseny;2220;2763
02;Vaudesson;2320;2766
02;Vauxcéré;2160;2771
02;Vauxtin;2220;2773
02;Vendières;2540;2777
02;Verdilly;2400;2781
02;Veuilly-la-Poterie;2810;2792
02;Vézilly;2130;2794
02;Vichel-Nanteuil;2210;2796
02;Viel-Arcy;2160;2797
02;Viels-Maisons;2540;2798
02;Vierzy;2210;2799
02;Viffort;2540;2800
02;Villemontoire;2210;2804
02;Villeneuve-sur-Fère;2130;2806
02;Villers-Agron-Aiguizy;2130;2809
02;Villers-Cotterêts;2600;2810
02;Villers-en-Prayères;2160;2811
02;Villers-Hélon;2600;2812
02;Villers-sur-Fère;2130;2816
02;Ville-Savoye;2220;2817
02;Villiers-Saint-Denis;2310;2818
02;Vivières;2600;2822
02;Vregny;2880;2828
02;Vuillery;2880;2829
03;Aubigny;3460;3009
03;Aurouër;3460;3011
03;Avermes;3000;3013
03;Avrilly;3130;3014
03;Bagneux;3460;3015
03;Beaulon;3230;3019
03;Bert;3130;3024
03;Bessay-sur-Allier;3340;3025
03;Bressolles;3000;3040
03;Chapeau;3340;3054
03;Chassenard;3510;3063
03;Châtelperron;3220;3067
03;Chavroches;3220;3071
03;Chevagnes;3230;3074
03;Chézy;3230;3076
03;Cindré;3220;3079
03;Coulandon;3000;3085
03;Coulanges;3470;3086
03;Diou;3290;3100
03;Dompierre-sur-Besbre;3290;3102
03;Gannay-sur-Loire;3230;3119
03;Garnat-sur-Engièvre;3230;3120
03;Gennetines;3400;3121
03;Gouise;3340;3124
03;Jaligny-sur-Besbre;3220;3132
03;La Chapelle-aux-Chasses;3230;3057
03;La Ferté-Hauterive;3340;3114
03;Le Bouchaud;3130;3035
03;Le Donjon;3130;3103
03;Lenax;3130;3142
03;Le Pin;3130;3208
03;Liernolles;3130;3144
03;Loddes;3130;3147
03;Luneau;3130;3154
03;Lusigny;3230;3156
03;Mercy;3340;3171
03;Molinet;3510;3173
03;Monétay-sur-Loire;3470;3177
03;Montaiguët-en-Forez;3130;3178
03;Montbeugny;3340;3180
03;Montcombroux-les-Mines;3130;3181
03;Montilly;3000;3184
03;Moulins;3000;3190
03;Neuilly-en-Donjon;3130;3196
03;Neuilly-le-Réal;3340;3197
03;Neuvy;3000;3200
03;Paray-le-Frésil;3230;3203
03;Pierrefitte-sur-Loire;3470;3207
03;Saint-Didier-en-Donjon;3130;3226
03;Saint-Ennemond;3400;3229
03;Saint-Gérand-de-Vaux;3340;3234
03;Saint-Léger-sur-Vouzance;3130;3239
03;Saint-Léon;3220;3240
03;Saint-Martin-des-Lais;3230;3245
03;Saint-Pourçain-sur-Besbre;3290;3253
03;Saint-Voir;3220;3263
03;Saligny-sur-Roudon;3470;3265
03;Sorbier;3220;3274
03;Thiel-sur-Acolin;3230;3283
03;Thionne;3220;3284
03;Toulon-sur-Allier;3400;3286
03;Treteau;3220;3289
03;Trévol;3460;3290
03;Trézelles;3220;3291
03;Varennes-sur-Tèche;3220;3299
03;Vaumas;3220;3300
03;Villeneuve-sur-Allier;3460;3316
03;Yzeure;3400;3321
03;Archignat;3380;3005
03;Arpheuilles-Saint-Priest;3420;3007
03;Chambérat;3370;3051
03;Chamblet;3170;3052
03;Chazemais;3370;3072
03;Colombier;3600;3081
03;Commentry;3600;3082
03;Courçais;3370;3088
03;Deneuille-les-Mines;3170;3097
03;Désertines;3630;3098
03;Domérat;3410;3101
03;Durdat-Larequille;3310;3106
03;Huriel;3380;3128
03;Hyds;3600;3129
03;La Celle;3600;3047
03;La Chapelaude;3380;3055
03;Lamaids;3380;3136
03;La Petite-Marche;3420;3206
03;Lavault-Sainte-Anne;3310;3140
03;Lignerolles;3410;3145
03;Malicorne;3600;3159
03;Marcillat-en-Combraille;3420;3161
03;Mazirat;3420;3167
03;Mesples;3370;3172
03;Montluçon;3100;3185
03;Néris-les-Bains;3310;3195
03;Prémilhat;3410;3211
